period,feature,psi,ks,band,rows_reference,rows_current,low_confidence,missing_reference,missing_current,missing_change
2018-10,id_06,0.01724330419887781,0.06684271241830064,stable,114487,19584,False,0.7576645951163342,0.7572542360276163,-0.00041035908871789317
2018-10,id_07,,,unknown,4261,579,True,0.990980712568158,0.9928232333874586,0.001842520819300586
2018-10,id_08,,,unknown,4261,579,True,0.990980712568158,0.9928232333874586,0.001842520819300586
2018-10,id_09,0.0007680660859667269,0.021158569517524373,stable,61610,11213,False,0.8695896975649405,0.8610136718023724,-0.008576025762568107
2018-10,id_10,,0.007868094176402388,unknown,61610,11213,False,0.8695896975649405,0.8610136718023724,-0.008576025762568107
2018-10,id_11,,0.01253310637438125,unknown,117796,19798,False,0.7506604125038101,0.7546016832554507,0.003941270751640635
2018-10,id_13,3.028390773167092,0.5190851241671715,significant,105170,19812,False,0.7773859518406881,0.7544281517656829,-0.022957800075005252
2018-10,id_14,0.014052790517135504,0.055013022097728015,stable,68217,6426,False,0.8556046161140651,0.9203490461965615,0.06474443008249642
2018-10,id_17,0.23218778455814065,0.23136333417785654,moderate,116685,19735,False,0.753012073695262,0.755382574959406,0.002370501264143954
2018-10,id_18,0.08915078950434392,0.13797591508932716,stable,37422,6857,False,0.920788600264165,0.9150067553329946,-0.005781844931170399
2018-10,id_19,0.19805654891615906,0.11494617334009127,moderate,116645,19730,False,0.7530967419649812,0.755444550491466,0.0023478085264847515
2018-10,id_20,0.1568904858640018,0.13642404996445623,moderate,116625,19694,False,0.7531390760998409,0.7558907743222976,0.002751698222456689
2018-10,id_21,,,unknown,4263,579,True,0.990976479154672,0.9928232333874586,0.0018467542327865738
2018-10,id_22,,,unknown,4273,579,True,0.9909553120872422,0.9928232333874586,0.001867921300216402
2018-10,id_24,,,unknown,3914,528,True,0.9917152098079723,0.9934553838144701,0.00174017400649773
2018-10,id_25,,,unknown,4246,577,True,0.9910124631693027,0.9928480236002826,0.0018355604309798768
2018-10,id_26,,,unknown,4267,578,True,0.9909680123277,0.9928356284938706,0.0018676161661705937
2018-10,id_32,0.00013948215382504235,0.09136892857142864,stable,66110,6272,False,0.8600645172215261,0.9222578925840078,0.062193375362481707
2018-10,has_identity,,0.0022799999999999487,unknown,472432,80677,False,0.0,0.0,0.0
2018-10,V219,0.03814981969391956,0.08159821552983482,stable,109935,17798,False,0.7672998442103837,0.7793918960794278,0.012092051869044163
2018-10,V264,0.004635835828869615,0.08949433644229687,stable,109935,17798,False,0.7672998442103837,0.7793918960794278,0.012092051869044163
2018-10,V223,,0.03914892459826946,unknown,109935,17798,False,0.7672998442103837,0.7793918960794278,0.012092051869044163
2018-10,V263,0.005485141757776992,0.0694147432295763,stable,109935,17798,False,0.7672998442103837,0.7793918960794278,0.012092051869044163
2018-10,V237,,0.0092563591414766,unknown,109935,17798,False,0.7672998442103837,0.7793918960794278,0.012092051869044163
2018-10,V240,8.692426464874347e-05,0.00043609394313970373,stable,109935,17798,False,0.7672998442103837,0.7793918960794278,0.012092051869044163
2018-10,V246,0.00012718117939196827,0.03022352623890323,stable,109935,17798,False,0.7672998442103837,0.7793918960794278,0.012092051869044163
2018-10,V252,0.00012718117939196827,0.003957208675132051,stable,109935,17798,False,0.7672998442103837,0.7793918960794278,0.012092051869044163
2018-10,V260,0.007132573004390557,0.024226492864366775,stable,109935,17798,False,0.7672998442103837,0.7793918960794278,0.012092051869044163
2018-10,V262,0.005462124063880002,0.020936442296887278,stable,109935,17798,False,0.7672998442103837,0.7793918960794278,0.012092051869044163
2018-10,V265,0.0039467915929881255,0.08163821552983475,stable,109935,17798,False,0.7672998442103837,0.7793918960794278,0.012092051869044163
2018-10,V268,0.020381867822471124,0.057343285762445184,stable,109935,17798,False,0.7672998442103837,0.7793918960794278,0.012092051869044163
2018-10,V273,0.007466167928232796,0.05577502191257444,stable,109935,17798,False,0.7672998442103837,0.7793918960794278,0.012092051869044163
2018-10,V95,0.000195300805743246,0.007759999999999989,stable,472335,80677,False,0.00020532055406915703,0.0,-0.00020532055406915703
2018-10,V96,0.006813188141692356,0.031340000000000034,stable,472335,80677,False,0.00020532055406915703,0.0,-0.00020532055406915703
2018-10,V98,,0.0007800000000000029,unknown,472335,80677,False,0.00020532055406915703,0.0,-0.00020532055406915703
2018-10,V100,0.0013856029321568013,0.013539999999999996,stable,472335,80677,False,0.00020532055406915703,0.0,-0.00020532055406915703
2018-10,V103,,0.006800000000000028,unknown,472335,80677,False,0.00020532055406915703,0.0,-0.00020532055406915703
2018-10,V106,,0.012379999999999947,unknown,472335,80677,False,0.00020532055406915703,0.0,-0.00020532055406915703
2018-10,V105,,0.020520000000000094,unknown,472335,80677,False,0.00020532055406915703,0.0,-0.00020532055406915703
2018-10,V108,0.0010348822127979052,0.0012599999999999278,stable,472335,80677,False,0.00020532055406915703,0.0,-0.00020532055406915703
2018-10,V109,0.00019566774801862754,0.005879999999999996,stable,472335,80677,False,0.00020532055406915703,0.0,-0.00020532055406915703
2018-10,V111,0.0010348822127979052,0.0007600000000000939,stable,472335,80677,False,0.00020532055406915703,0.0,-0.00020532055406915703
2018-10,V114,0.0010481849908566224,0.0037999999999999146,stable,472335,80677,False,0.00020532055406915703,0.0,-0.00020532055406915703
2018-10,V115,0.00020610418101623244,0.012480000000000047,stable,472335,80677,False,0.00020532055406915703,0.0,-0.00020532055406915703
2018-10,V117,0.0010348822127979052,0.00027999999999994696,stable,472335,80677,False,0.00020532055406915703,0.0,-0.00020532055406915703
2018-10,V118,0.00019566774801862754,0.00041999999999997595,stable,472335,80677,False,0.00020532055406915703,0.0,-0.00020532055406915703
2018-10,V120,0.0010348822127979052,0.000320000000000098,stable,472335,80677,False,0.00020532055406915703,0.0,-0.00020532055406915703
2018-10,V121,0.00019566774801862754,0.0017800000000000038,stable,472335,80677,False,0.00020532055406915703,0.0,-0.00020532055406915703
2018-10,V123,0.0010481849908566224,0.005820000000000047,stable,472335,80677,False,0.00020532055406915703,0.0,-0.00020532055406915703
2018-10,V124,0.00020610418101623244,0.01646000000000003,stable,472335,80677,False,0.00020532055406915703,0.0,-0.00020532055406915703
2018-10,V128,0.0014289790743359035,0.019560000000000022,stable,472335,80677,False,0.00020532055406915703,0.0,-0.00020532055406915703
2018-10,V127,0.005928810854396122,0.031360000000000054,stable,472335,80677,False,0.00020532055406915703,0.0,-0.00020532055406915703
2018-10,V131,0.002248836332500208,0.015900000000000025,stable,472335,80677,False,0.00020532055406915703,0.0,-0.00020532055406915703
2018-10,V130,0.006954782364526031,0.02725999999999995,stable,472335,80677,False,0.00020532055406915703,0.0,-0.00020532055406915703
2018-10,V134,,0.009959999999999969,unknown,472335,80677,False,0.00020532055406915703,0.0,-0.00020532055406915703
2018-10,V136,,0.020520000000000094,unknown,472335,80677,False,0.00020532055406915703,0.0,-0.00020532055406915703
2018-10,V293,,0.006220000000000003,unknown,472420,80677,False,2.5400480915772006e-05,0.0,-2.5400480915772006e-05
2018-10,V307,0.003139546302469857,0.04286000000000001,stable,472420,80677,False,2.5400480915772006e-05,0.0,-2.5400480915772006e-05
2018-10,V284,,0.00537999999999994,unknown,472420,80677,False,2.5400480915772006e-05,0.0,-2.5400480915772006e-05
2018-10,V285,0.008032129167638798,0.0403,stable,472420,80677,False,2.5400480915772006e-05,0.0,-2.5400480915772006e-05
2018-10,V286,,0.0030999999999999917,unknown,472420,80677,False,2.5400480915772006e-05,0.0,-2.5400480915772006e-05
2018-10,V297,,0.009619999999999962,unknown,472420,80677,False,2.5400480915772006e-05,0.0,-2.5400480915772006e-05
2018-10,V298,,0.01756000000000002,unknown,472420,80677,False,2.5400480915772006e-05,0.0,-2.5400480915772006e-05
2018-10,V299,,0.01216000000000006,unknown,472420,80677,False,2.5400480915772006e-05,0.0,-2.5400480915772006e-05
2018-10,V303,4.043157516217856e-07,0.014039999999999941,stable,472420,80677,False,2.5400480915772006e-05,0.0,-2.5400480915772006e-05
2018-10,V308,0.0015747991231986128,0.030440000000000023,stable,472420,80677,False,2.5400480915772006e-05,0.0,-2.5400480915772006e-05
2018-10,V312,0.003005901756732834,0.02424000000000004,stable,472420,80677,False,2.5400480915772006e-05,0.0,-2.5400480915772006e-05
2018-10,V310,0.0018330224440046591,0.04032000000000002,stable,472420,80677,False,2.5400480915772006e-05,0.0,-2.5400480915772006e-05
2018-10,V316,,0.005140000000000033,unknown,472420,80677,False,2.5400480915772006e-05,0.0,-2.5400480915772006e-05
2018-10,V318,,0.005920000000000036,unknown,472420,80677,False,2.5400480915772006e-05,0.0,-2.5400480915772006e-05
2018-10,V320,,0.01756000000000002,unknown,472420,80677,False,2.5400480915772006e-05,0.0,-2.5400480915772006e-05
2018-10,V168,0.04101835067777168,0.08853107788665515,stable,116499,19798,False,0.7534057811494564,0.7546016832554507,0.0011959021059942954
2018-10,V203,0.007920800388911305,0.10537205778361447,stable,116499,19798,False,0.7534057811494564,0.7546016832554507,0.0011959021059942954
2018-10,V173,,0.025560127285584433,unknown,116499,19798,False,0.7534057811494564,0.7546016832554507,0.0011959021059942954
2018-10,V183,,0.004080711182947727,unknown,116499,19798,False,0.7534057811494564,0.7546016832554507,0.0011959021059942954
2018-10,V215,0.0001223624151397519,0.012545578341246588,stable,116499,19798,False,0.7534057811494564,0.7546016832554507,0.0011959021059942954
2018-10,V202,0.006077404408097874,0.06392623497322958,stable,116499,19798,False,0.7534057811494564,0.7546016832554507,0.0011959021059942954
2018-10,V205,,0.04141396504697448,unknown,116499,19798,False,0.7534057811494564,0.7546016832554507,0.0011959021059942954
2018-10,V211,0.0052102109533760325,0.050845741994140825,stable,116499,19798,False,0.7534057811494564,0.7546016832554507,0.0011959021059942954
2018-10,V13,0.0017349986774230254,0.0267,stable,406005,80578,False,0.14060647881599891,0.0012271155347868662,-0.13937936328121206
2018-10,V14,,0.00046,unknown,406005,80578,False,0.14060647881599891,0.0012271155347868662,-0.13937936328121206
2018-10,V17,0.0916049947855021,0.11551999999999996,stable,406005,80578,False,0.14060647881599891,0.0012271155347868662,-0.13937936328121206
2018-10,V20,0.009836477694653819,0.03642000000000001,stable,406005,80578,False,0.14060647881599891,0.0012271155347868662,-0.13937936328121206
2018-10,V23,0.000109793636186282,0.009399999999999964,stable,406005,80578,False,0.14060647881599891,0.0012271155347868662,-0.13937936328121206
2018-10,V26,0.0679148959134419,0.026359999999999998,stable,406005,80578,False,0.14060647881599891,0.0012271155347868662,-0.13937936328121206
2018-10,V27,,0.009179999999999966,unknown,406005,80578,False,0.14060647881599891,0.0012271155347868662,-0.13937936328121206
2018-10,V30,0.008105158246007022,0.041139999999999954,stable,406005,80578,False,0.14060647881599891,0.0012271155347868662,-0.13937936328121206
2018-10,V54,0.005123325862312733,0.03408,stable,405542,80572,False,0.14158651403799913,0.0013014861732587974,-0.14028502786474034
2018-10,V56,8.082753145793343e-11,0.030379999999999963,stable,405542,80572,False,0.14158651403799913,0.0013014861732587974,-0.14028502786474034
2018-10,V60,0.09769972168840817,0.11970000000000003,stable,405542,80572,False,0.14158651403799913,0.0013014861732587974,-0.14028502786474034
2018-10,V62,0.011566513489797406,0.03681999999999999,stable,405542,80572,False,0.14158651403799913,0.0013014861732587974,-0.14028502786474034
2018-10,V65,,0.00034,unknown,405542,80572,False,0.14158651403799913,0.0013014861732587974,-0.14028502786474034
2018-10,V67,0.07619197184939672,0.0285,stable,405542,80572,False,0.14158651403799913,0.0013014861732587974,-0.14028502786474034
2018-10,V68,,0.009440000000000004,unknown,405542,80572,False,0.14158651403799913,0.0013014861732587974,-0.14028502786474034
2018-10,V70,0.007699394809862658,0.04152,stable,405542,80572,False,0.14158651403799913,0.0013014861732587974,-0.14028502786474034
2018-10,V76,0.0002207317933817364,0.005819999999999992,stable,394639,80453,False,0.16466496765672098,0.0027765038362854346,-0.16188846382043554
2018-10,V77,0.0008607917545943518,0.022460000000000035,stable,394639,80453,False,0.16466496765672098,0.0027765038362854346,-0.16188846382043554
2018-10,V80,0.08169642107875251,0.11365999999999998,stable,394639,80453,False,0.16466496765672098,0.0027765038362854346,-0.16188846382043554
2018-10,V82,0.0020018109340104694,0.01780000000000001,stable,394639,80453,False,0.16466496765672098,0.0027765038362854346,-0.16188846382043554
2018-10,V86,0.00044267133096131196,0.011839999999999962,stable,394639,80453,False,0.16466496765672098,0.0027765038362854346,-0.16188846382043554
2018-10,V88,,0.00084,unknown,394639,80453,False,0.16466496765672098,0.0027765038362854346,-0.16188846382043554
2018-10,V89,,0.009319999999999995,unknown,394639,80453,False,0.16466496765672098,0.0027765038362854346,-0.16188846382043554
2018-10,V91,0.011228068822718856,0.05292000000000008,stable,394639,80453,False,0.16466496765672098,0.0027765038362854346,-0.16188846382043554
2018-10,V169,,0.04204325689463584,unknown,116665,19798,False,0.7530544078301216,0.7546016832554507,0.0015472754253291754
2018-10,V171,0.044275034562207743,0.05593144560056573,stable,116665,19798,False,0.7530544078301216,0.7546016832554507,0.0015472754253291754
2018-10,V175,0.06057040790742607,0.08587143751894133,stable,116665,19798,False,0.7530544078301216,0.7546016832554507,0.0015472754253291754
2018-10,V180,0.0019376573639721202,0.011698244267097646,stable,116665,19798,False,0.7530544078301216,0.7546016832554507,0.0015472754253291754
2018-10,V184,,0.002848390746540086,unknown,116665,19798,False,0.7530544078301216,0.7546016832554507,0.0015472754253291754
2018-10,V189,0.01587675469567031,0.03390193958985756,stable,116665,19798,False,0.7530544078301216,0.7546016832554507,0.0015472754253291754
2018-10,V197,0.01714272662195239,0.03556642691180928,stable,116665,19798,False,0.7530544078301216,0.7546016832554507,0.0015472754253291754
2018-10,V198,0.01587675469567031,0.03390193958985756,stable,116665,19798,False,0.7530544078301216,0.7546016832554507,0.0015472754253291754
2018-10,V210,0.037971468155571404,0.08589143751894135,stable,116665,19798,False,0.7530544078301216,0.7546016832554507,0.0015472754253291754
2018-10,V209,0.029988762522347286,0.0872259197898777,stable,116665,19798,False,0.7530544078301216,0.7546016832554507,0.0015472754253291754
2018-10,V36,0.0015256566061995715,0.015739999999999976,stable,332623,69393,False,0.29593465302943067,0.13986638075287877,-0.1560682722765519
2018-10,V37,0.00017779659165457492,0.01195999999999997,stable,332623,69393,False,0.29593465302943067,0.13986638075287877,-0.1560682722765519
2018-10,V40,0.07101631173130704,0.10755999999999999,stable,332623,69393,False,0.29593465302943067,0.13986638075287877,-0.1560682722765519
2018-10,V41,,0.00082,unknown,332623,69393,False,0.29593465302943067,0.13986638075287877,-0.1560682722765519
2018-10,V44,0.00016795100512855468,0.0047800000000000065,stable,332623,69393,False,0.29593465302943067,0.13986638075287877,-0.1560682722765519
2018-10,V47,0.00015106333986423303,0.0026800000000000157,stable,332623,69393,False,0.29593465302943067,0.13986638075287877,-0.1560682722765519
2018-10,V48,0.00828319107586178,0.044340000000000046,stable,332623,69393,False,0.29593465302943067,0.13986638075287877,-0.1560682722765519
2018-10,V52,0.02548256239910754,0.0642600000000001,stable,332623,69393,False,0.29593465302943067,0.13986638075287877,-0.1560682722765519
2018-10,V138,,0.00818354260089682,unknown,69704,7136,False,0.8524570731872524,0.9115485206440497,0.059091447456797286
2018-10,V139,0.009859932697693991,0.03245596412556051,stable,69704,7136,False,0.8524570731872524,0.9115485206440497,0.059091447456797286
2018-10,V142,,0.017628968609865514,unknown,69704,7136,False,0.8524570731872524,0.9115485206440497,0.059091447456797286
2018-10,V146,,0.01969968609865469,unknown,69704,7136,False,0.8524570731872524,0.9115485206440497,0.059091447456797286
2018-10,V156,0.0005803753081960858,0.010097354260089675,stable,69704,7136,False,0.8524570731872524,0.9115485206440497,0.059091447456797286
2018-10,V162,,0.019812331838565123,unknown,69704,7136,False,0.8524570731872524,0.9115485206440497,0.059091447456797286
2018-10,V324,0.04898379424319509,0.08929520420877746,stable,70021,7223,False,0.8517860771497273,0.9104701463862067,0.0586840692364794
2018-10,V323,0.07058024331468347,0.10617229959850483,stable,70021,7223,False,0.8517860771497273,0.9104701463862067,0.0586840692364794
2018-10,V325,,0.03120816835110063,unknown,70021,7223,False,0.8517860771497273,0.9104701463862067,0.0586840692364794
2018-10,V328,,0.0426691513221652,unknown,70021,7223,False,0.8517860771497273,0.9104701463862067,0.0586840692364794
2018-10,V329,0.032799258434249426,0.060544109095943544,stable,70021,7223,False,0.8517860771497273,0.9104701463862067,0.0586840692364794
2018-10,V332,0.05297428856424527,0.10617229959850483,stable,70021,7223,False,0.8517860771497273,0.9104701463862067,0.0586840692364794
2018-10,V335,,0.08928935622317591,unknown,70021,7223,False,0.8517860771497273,0.9104701463862067,0.0586840692364794
2018-10,V220,,0.027027972430207714,unknown,118020,20167,False,0.7501862701933824,0.750027888989427,-0.00015838120395539335
2018-10,V221,0.05546773734355459,0.08643386225021074,stable,118020,20167,False,0.7501862701933824,0.750027888989427,-0.00015838120395539335
2018-10,V234,0.014467241200965762,0.045342344424059045,stable,118020,20167,False,0.7501862701933824,0.750027888989427,-0.00015838120395539335
2018-10,V238,,0.0019801527247483852,unknown,118020,20167,False,0.7501862701933824,0.750027888989427,-0.00015838120395539335
2018-10,V250,0.04181493926154072,0.08643386225021074,stable,118020,20167,False,0.7501862701933824,0.750027888989427,-0.00015838120395539335
2018-10,V271,,0.03846705310656018,unknown,118020,20167,False,0.7501862701933824,0.750027888989427,-0.00015838120395539335
2018-10,V1,,0.0001,unknown,226459,53658,False,0.5206527076912656,0.33490338014551857,-0.18574932754574702
2018-10,V2,0.00029657200321734896,0.005120000000000013,stable,226459,53658,False,0.5206527076912656,0.33490338014551857,-0.18574932754574702
2018-10,V3,0.00029657200321734896,0.010239999999999916,stable,226459,53658,False,0.5206527076912656,0.33490338014551857,-0.18574932754574702
2018-10,V5,0.00036853119122898795,0.007599999999999996,stable,226459,53658,False,0.5206527076912656,0.33490338014551857,-0.18574932754574702
2018-10,V7,0.0003198645877359252,0.00988,stable,226459,53658,False,0.5206527076912656,0.33490338014551857,-0.18574932754574702
2018-10,V8,0.0004646832699435236,0.0020000000000000018,stable,226459,53658,False,0.5206527076912656,0.33490338014551857,-0.18574932754574702
2018-10,V10,5.3298803844407925e-05,0.005140000000000033,stable,226459,53658,False,0.5206527076912656,0.33490338014551857,-0.18574932754574702
2018-10,V160,1.2139170899592333,0.12614029617211509,significant,69704,7158,False,0.8524570731872524,0.911275828302986,0.058818755115733645
2018-10,V166,0.1501484654057518,0.0904602626431964,moderate,69704,7158,False,0.8524570731872524,0.911275828302986,0.058818755115733645
2018-10,V281,,0.0024600000000000177,unknown,471496,79781,False,0.0019812375114302166,0.011106015345141738,0.009124777833711522
2018-10,V282,0.010431133058766733,0.041580000000000006,stable,471496,79781,False,0.0019812375114302166,0.011106015345141738,0.009124777833711522
2018-10,V283,0.014550267144182989,0.04125999999999996,stable,471496,79781,False,0.0019812375114302166,0.011106015345141738,0.009124777833711522
2018-10,V289,0.0024091881607486683,0.019499999999999962,stable,471496,79781,False,0.0019812375114302166,0.011106015345141738,0.009124777833711522
2018-10,V296,,0.022560000000000024,unknown,471496,79781,False,0.0019812375114302166,0.011106015345141738,0.009124777833711522
2018-10,V300,,0.005499999999999949,unknown,471496,79781,False,0.0019812375114302166,0.011106015345141738,0.009124777833711522
2018-10,V314,5.348291639956772e-06,0.01992000000000005,stable,471496,79781,False,0.0019812375114302166,0.011106015345141738,0.009124777833711522
2018-10,hour,0.008159762633746338,0.035479999999999984,stable,472432,80677,False,0.0,0.0,0.0
2018-10,day_of_week,0.028179878896219437,0.08102000000000004,stable,472432,80677,False,0.0,0.0,0.0
2018-10,amount_log,0.02251304390840876,0.044020000000000004,stable,472432,80677,False,0.0,0.0,0.0
2018-10,amount_cents,0.0019392206077346946,0.04176000000000002,stable,472432,80677,False,0.0,0.0,0.0
2018-10,amount_is_round,,0.04176000000000002,unknown,472432,80677,False,0.0,0.0,0.0
2018-10,match_true_count,0.171266700059657,0.17644000000000004,moderate,472432,80677,False,0.0,0.0,0.0
2018-10,match_missing_count,0.2137363003942524,0.17878000000000005,moderate,472432,80677,False,0.0,0.0,0.0
2018-10,screen_width,0.018451405148003225,0.03544352040816323,stable,61813,6272,False,0.8691600060961154,0.9222578925840078,0.053097886487892376
2018-10,screen_height,0.01747763179068666,0.03438464285714282,stable,61813,6272,False,0.8691600060961154,0.9222578925840078,0.053097886487892376
2018-10,screen_area,0.02657807842379281,0.034888571428571435,stable,61813,6272,False,0.8691600060961154,0.9222578925840078,0.053097886487892376
2018-10,email_domains_match,,0.07826047577183638,unknown,105969,19337,False,0.7756947031530463,0.7603158273113775,-0.01537887584166886
2018-10,ProductCD_code,0.003286797093034932,0.0568,stable,472432,80677,False,0.0,0.0,0.0
2018-10,card4_code,0.013249247725485405,0.01654,stable,472432,80677,False,0.0,0.0,0.0
2018-10,card6_code,0.02623238114866424,0.05694000000000002,stable,472432,80677,False,0.0,0.0,0.0
2018-10,P_emaildomain_code,0.006214478296518337,0.01921999999999996,stable,472432,80677,False,0.0,0.0,0.0
2018-10,R_emaildomain_code,0.009794991585939812,0.026120000000000032,stable,472432,80677,False,0.0,0.0,0.0
2018-10,M1_code,,0.17343999999999998,unknown,472432,80677,False,0.0,0.0,0.0
2018-10,M2_code,,0.17342000000000002,unknown,472432,80677,False,0.0,0.0,0.0
2018-10,M3_code,0.11892941646173866,0.17342000000000002,moderate,472432,80677,False,0.0,0.0,0.0
2018-10,M4_code,0.014653770224712922,0.05860000000000004,stable,472432,80677,False,0.0,0.0,0.0
2018-10,M5_code,7.173564967729352e-05,0.0033600000000000296,stable,472432,80677,False,0.0,0.0,0.0
2018-10,M6_code,0.0001540879670684093,0.011900000000000022,stable,472432,80677,False,0.0,0.0,0.0
2018-10,M7_code,0.11688727232958414,0.17370000000000002,moderate,472432,80677,False,0.0,0.0,0.0
2018-10,M8_code,0.11690321097287357,0.17374,moderate,472432,80677,False,0.0,0.0,0.0
2018-10,M9_code,,0.17374,unknown,472432,80677,False,0.0,0.0,0.0
2018-10,id_12_code,,0.0050200000000000244,unknown,472432,80677,False,0.0,0.0,0.0
2018-10,id_15_code,0.002799361895806418,0.015519999999999978,stable,472432,80677,False,0.0,0.0,0.0
2018-10,id_16_code,0.0005345500302090895,0.023499999999999965,stable,472432,80677,False,0.0,0.0,0.0
2018-10,id_23_code,,0.0014800000000000368,unknown,472432,80677,False,0.0,0.0,0.0
2018-10,id_27_code,,0.0014800000000000368,unknown,472432,80677,False,0.0,0.0,0.0
2018-10,id_28_code,8.343578987809466e-05,0.01189999999999991,stable,472432,80677,False,0.0,0.0,0.0
2018-10,id_29_code,8.343578987809466e-05,0.013780000000000014,stable,472432,80677,False,0.0,0.0,0.0
2018-10,id_30_code,0.059842940903242596,0.08443999999999996,stable,472432,80677,False,0.0,0.0,0.0
2018-10,id_31_code,0.4913621244677574,0.21085999999999994,significant,472432,80677,False,0.0,0.0,0.0
2018-10,id_33_code,0.022855301849697134,0.055379999999999985,stable,472432,80677,False,0.0,0.0,0.0
2018-10,id_34_code,,0.060819999999999985,unknown,472432,80677,False,0.0,0.0,0.0
2018-10,id_35_code,5.275228259838456e-05,0.06101999999999996,stable,472432,80677,False,0.0,0.0,0.0
2018-10,id_36_code,5.275228259838456e-05,0.006700000000000039,stable,472432,80677,False,0.0,0.0,0.0
2018-10,id_37_code,5.275228259838456e-05,0.0047599999999999865,stable,472432,80677,False,0.0,0.0,0.0
2018-10,id_38_code,5.275228259838456e-05,0.07987999999999995,stable,472432,80677,False,0.0,0.0,0.0
2018-10,DeviceType_code,4.593604281397348e-05,0.01966000000000001,stable,472432,80677,False,0.0,0.0,0.0
2018-10,DeviceInfo_code,0.01832786655879859,0.05291999999999997,stable,472432,80677,False,0.0,0.0,0.0
2018-10,P_email_provider_code,0.006188745006504737,0.01921999999999996,stable,472432,80677,False,0.0,0.0,0.0
2018-10,P_email_suffix_code,0.0011381180806263548,0.010980000000000018,stable,472432,80677,False,0.0,0.0,0.0
2018-10,R_email_provider_code,0.010100820196304063,0.026120000000000032,stable,472432,80677,False,0.0,0.0,0.0
2018-10,R_email_suffix_code,0.001963382790750969,0.01654,stable,472432,80677,False,0.0,0.0,0.0
2018-10,device_brand_code,0.0072353603004588225,0.03300000000000003,stable,472432,80677,False,0.0,0.0,0.0
2018-10,browser_family_code,0.016463451525638797,0.03438000000000008,stable,472432,80677,False,0.0,0.0,0.0
2018-10,card1_addr1_code,0.03016488658025355,0.06132,stable,472432,80677,False,0.0,0.0,0.0
2018-10,card1_freq,0.008978296060523886,0.026899999999999997,stable,472432,80677,False,0.0,0.0,0.0
2018-10,card2_freq,0.005233839194995453,0.013799999999999979,stable,472432,80677,False,0.0,0.0,0.0
2018-10,card3_freq,0.0048263063084812595,0.05295999999999999,stable,472432,80677,False,0.0,0.0,0.0
2018-10,card5_freq,0.010614752209286307,0.023139999999999994,stable,472432,80677,False,0.0,0.0,0.0
2018-10,addr1_freq,0.007463786964991283,0.053100000000000036,stable,472432,80677,False,0.0,0.0,0.0
2018-10,addr2_freq,0.0007456810910386758,0.05584,stable,472432,80677,False,0.0,0.0,0.0
2018-10,P_emaildomain_freq,0.002383130269843897,0.019320000000000004,stable,472432,80677,False,0.0,0.0,0.0
2018-10,R_emaildomain_freq,0.006030979661099691,0.016760000000000025,stable,472432,80677,False,0.0,0.0,0.0
2018-10,DeviceInfo_freq,0.014542226160968208,0.03482,stable,472432,80677,False,0.0,0.0,0.0
2018-10,id_30_freq,0.026936229119081893,0.06241999999999999,stable,472432,80677,False,0.0,0.0,0.0
2018-10,id_31_freq,0.30315335699506873,0.20724,significant,472432,80677,False,0.0,0.0,0.0
2018-10,id_33_freq,0.020390179139856118,0.05331999999999999,stable,472432,80677,False,0.0,0.0,0.0
2018-10,card1_addr1_freq,0.037399988014790976,0.06068,stable,472432,80677,False,0.0,0.0,0.0
2018-10,uid_freq,1.9328069987532448,0.8322,significant,472432,80677,False,0.0,0.0,0.0
2018-10,P_email_provider_freq,0.002675976287366668,0.01981999999999995,stable,472432,80677,False,0.0,0.0,0.0
2018-10,R_email_provider_freq,0.006802582902872648,0.016760000000000025,stable,472432,80677,False,0.0,0.0,0.0
2018-10,device_brand_freq,0.014548902003504175,0.022419999999999995,stable,472432,80677,False,0.0,0.0,0.0
2018-10,browser_family_freq,0.011475746791869345,0.030600000000000002,stable,472432,80677,False,0.0,0.0,0.0
2018-10,TransactionAmt_mean_by_card1,0.029744830204432415,0.057560000000000056,stable,472432,78921,False,0.0,0.021765806859451887,0.021765806859451887
2018-10,TransactionAmt_std_by_card1,0.025068858939259517,0.048899999999999944,stable,469052,78105,False,0.007154468791275782,0.031880213691634546,0.024725744900358764
2018-10,TransactionAmt_ratio_to_card1_mean,0.005483267446580614,0.026540000000000008,stable,472432,78921,False,0.0,0.021765806859451887,0.021765806859451887
2018-10,TransactionAmt_mean_by_addr1,0.021307485329568186,0.058520000000000016,stable,472432,80654,False,0.0,0.0002850874474757366,0.0002850874474757366
2018-10,TransactionAmt_std_by_addr1,0.022781141935268593,0.0567,stable,472308,80637,False,0.00026247163612964404,0.0004958042564795419,0.00023333262034989786
2018-10,TransactionAmt_ratio_to_addr1_mean,0.0023527091486035,0.025260000000000005,stable,472432,80654,False,0.0,0.0002850874474757366,0.0002850874474757366
2018-10,TransactionAmt_mean_by_card1_addr1,0.031215883034937365,0.05210000000000001,stable,472432,75704,False,0.0,0.06164086418681904,0.06164086418681904
2018-10,TransactionAmt_std_by_card1_addr1,0.015922576768450693,0.03924,stable,457632,73541,False,0.031327259796118806,0.08845147935595027,0.05712421955983146
2018-10,TransactionAmt_ratio_to_card1_addr1_mean,0.04209609590177344,0.05347999999999997,stable,472432,75704,False,0.0,0.06164086418681904,0.06164086418681904
2018-10,TransactionAmt_mean_by_uid,0.028660687024350567,0.046035981253661484,stable,472432,13656,False,0.0,0.8307324268378844,0.8307324268378844
